op_code(arp),mac_diferente_eth_arp,arp_packets_por_mac,arp_request_count,arp_reply_count,ratio_request_reply,Label
1,0,6862.0,3587.0,3275.0,1.094932844932845,0
2,0,452.0,194.0,258.0,0.749034749034749,0
1,0,5512.0,2892.0,2620.0,1.1033956505150706,0
2,0,2006.0,1110.0,896.0,1.2374581939799332,0
1,0,6194.0,3148.0,3046.0,1.0331473580571053,0
1,0,195.0,149.0,46.0,3.1702127659574466,0
2,0,3170.0,1669.0,1501.0,1.111185086551265,0
2,0,1119.0,428.0,691.0,0.6184971098265896,0
2,0,4662.0,2470.0,2192.0,1.126310989512084,0
1,0,231.0,86.0,145.0,0.589041095890411,0
1,0,66.0,26.0,40.0,0.6341463414634146,0
1,0,748.0,488.0,260.0,1.8697318007662835,0
2,0,137.0,81.0,56.0,1.4210526315789473,0
2,0,2391.0,1305.0,1086.0,1.200551977920883,0
1,0,104.0,54.0,50.0,1.0588235294117647,0
1,0,223.0,83.0,140.0,0.5886524822695035,0
1,0,855.0,412.0,443.0,0.9279279279279279,0
2,0,4826.0,2684.0,2142.0,1.252449836677555,0
2,0,951.0,516.0,435.0,1.18348623853211,0
1,0,2163.0,1197.0,966.0,1.2378490175801449,0
1,0,1048.0,394.0,654.0,0.601526717557252,0
1,0,220.0,140.0,80.0,1.728395061728395,0
2,0,2675.0,1435.0,1240.0,1.1563255439161966,0
1,0,1898.0,964.0,934.0,1.0310160427807487,0
1,0,988.0,693.0,295.0,2.3412162162162162,0
1,0,4657.0,2467.0,2190.0,1.1259698767685988,0
2,0,2074.0,1147.0,926.0,1.2373247033441208,0
2,0,2059.0,1049.0,1010.0,1.0375865479723045,0
2,0,428.0,298.0,130.0,2.2748091603053435,0
1,0,217.0,92.0,125.0,0.7301587301587301,0
2,0,1173.0,694.0,479.0,1.4458333333333333,0
2,0,401.0,186.0,215.0,0.8611111111111112,0
2,0,2317.0,1434.0,883.0,1.6221719457013575,0
2,0,1021.0,703.0,318.0,2.2037617554858935,0
2,0,1008.0,378.0,630.0,0.5990491283676703,0
2,0,3902.0,2204.0,1698.0,1.2972336668628606,0
2,0,411.0,267.0,144.0,1.8413793103448275,0
2,0,4751.0,2649.0,2102.0,1.2596291012838803,0
1,0,432.0,301.0,131.0,2.2803030303030303,0
2,0,98.0,45.0,53.0,0.8333333333333334,0
1,0,1498.0,838.0,660.0,1.2677760968229954,0
2,0,3523.0,1847.0,1676.0,1.1013714967203339,0
1,0,1448.0,778.0,670.0,1.1594634873323397,0
1,0,5942.0,3021.0,2921.0,1.0338809034907597,0
2,0,3410.0,1835.0,1575.0,1.1643401015228427,0
2,0,1922.0,1031.0,891.0,1.155829596412556,0
2,0,493.0,190.0,303.0,0.625,0
2,0,155.0,104.0,51.0,2.0,0
1,0,4843.0,2502.0,2341.0,1.0683176771989753,0
2,0,939.0,511.0,428.0,1.191142191142191,0
2,0,1814.0,1037.0,776.0,1.3346203346203347,0
2,0,657.0,431.0,226.0,1.8986784140969164,0
1,0,1554.0,1024.0,530.0,1.9284369114877589,0
1,0,4282.0,2221.0,2061.0,1.077109602327837,0
2,0,2526.0,1354.0,1172.0,1.154305200341006,0
2,0,299.0,142.0,157.0,0.8987341772151899,0
1,0,5514.0,2894.0,2620.0,1.104158718046547,0
1,0,3453.0,1812.0,1641.0,1.1035322777101095,0
2,0,3064.0,1794.0,1270.0,1.4114870180959873,0
2,0,4366.0,2315.0,2051.0,1.1281676413255362,0
1,0,1899.0,1058.0,841.0,1.2565320665083135,0
1,0,4582.0,2356.0,2226.0,1.05792546026044,0
2,0,586.0,419.0,167.0,2.494047619047619,0
1,0,2598.0,1382.0,1216.0,1.1355792933442892,0
1,0,1668.0,1145.0,523.0,2.185114503816794,0
1,0,566.0,201.0,365.0,0.5491803278688525,0
1,0,6925.0,3625.0,3300.0,1.0981520751287488,0
2,0,1421.0,819.0,602.0,1.3582089552238805,0
2,0,720.0,320.0,400.0,0.7980049875311721,0
2,0,76.0,53.0,23.0,2.2083333333333335,0
1,0,683.0,462.0,221.0,2.081081081081081,0
2,0,1419.0,927.0,491.0,1.8841463414634145,0
1,0,123.0,68.0,55.0,1.2142857142857142,0
1,0,1958.0,1048.0,910.0,1.150384193194292,0
1,0,6170.0,3250.0,2920.0,1.1126326600479288,0
1,0,174.0,99.0,75.0,1.3026315789473684,0
2,0,5308.0,2805.0,2503.0,1.1202076677316295,0
2,0,2572.0,1564.0,1008.0,1.5500495540138752,0
1,0,353.0,242.0,111.0,2.1607142857142856,0
2,0,3149.0,1659.0,1490.0,1.1126760563380282,0
1,0,234.0,134.0,100.0,1.3267326732673268,0
1,0,4343.0,2440.0,1903.0,1.281512605042017,0
1,0,3321.0,1913.0,1408.0,1.3577004968062456,0
1,0,262.0,147.0,115.0,1.2672413793103448,0
1,0,2105.0,1110.0,995.0,1.1144578313253013,0
1,0,1112.0,752.0,360.0,2.0831024930747923,0
2,0,1122.0,669.0,453.0,1.473568281938326,0
2,0,2728.0,1460.0,1268.0,1.1505122143420017,0
1,0,1935.0,1070.0,865.0,1.2355658198614319,0
1,0,1001.0,541.0,460.0,1.17353579175705,0
1,0,4326.0,2433.0,1893.0,1.2845828933474128,0
1,0,3293.0,1737.0,1556.0,1.115606936416185,0
2,0,649.0,420.0,229.0,1.826086956521739,0
1,0,83.0,58.0,25.0,2.230769230769231,0
2,0,4715.0,2634.0,2081.0,1.2651296829971181,0
1,0,5434.0,2859.0,2575.0,1.1098602484472049,0
2,0,2318.0,1187.0,1130.0,1.0495137046861185,0
1,0,2358.0,1282.0,1076.0,1.1903435468895078,0
1,0,73.0,38.0,35.0,1.0555555555555556,0
2,0,1375.0,775.0,600.0,1.2895174708818635,0
1,0,1472.0,787.0,685.0,1.1472303206997085,0
1,0,546.0,363.0,183.0,1.9728260869565217,0
2,0,669.0,342.0,327.0,1.0426829268292683,0
1,0,4657.0,2609.0,2048.0,1.2733040507564666,0
1,0,4220.0,2184.0,2036.0,1.0721649484536082,0
1,0,3778.0,2140.0,1638.0,1.305674191580232,0
2,0,821.0,280.0,541.0,0.5166051660516605,0
2,0,2657.0,1430.0,1227.0,1.1644951140065147,0
1,0,1428.0,934.0,493.0,1.8906882591093117,0
2,0,3837.0,2050.0,1787.0,1.1465324384787472,0
2,0,2023.0,1120.0,903.0,1.238938053097345,0
1,0,1972.0,1057.0,915.0,1.1539301310043668,0
2,0,3655.0,1911.0,1744.0,1.0951289398280801,0
2,0,2745.0,1449.0,1296.0,1.1171935235158057,0
1,0,2381.0,1473.0,908.0,1.6204620462046204,0
1,0,3912.0,2031.0,1881.0,1.0791710945802337,0
1,0,157.0,87.0,70.0,1.2253521126760563,0
1,0,1680.0,1080.0,600.0,1.7970049916805324,0
1,0,3781.0,2143.0,1638.0,1.3075045759609518,0
2,0,2205.0,1200.0,1005.0,1.1928429423459244,0
1,0,100.0,50.0,50.0,0.9803921568627451,0
2,0,217.0,108.0,109.0,0.9818181818181818,0
2,0,5489.0,2880.0,2609.0,1.103448275862069,0
2,0,46.0,30.0,16.0,1.7647058823529411,0
1,0,1485.0,992.0,493.0,2.0080971659919027,0
2,0,1513.0,716.0,797.0,0.8972431077694235,0
1,0,3475.0,1795.0,1680.0,1.067816775728733,0
2,0,2259.0,1239.0,1020.0,1.2135161606268365,0
2,0,242.0,126.0,116.0,1.0769230769230769,0
2,0,2831.0,1471.0,1360.0,1.0808229243203527,0
1,0,2942.0,1522.0,1420.0,1.071076706544687,0
2,0,1512.0,845.0,667.0,1.2649700598802396,0
1,0,969.0,593.0,376.0,1.572944297082228,0
1,0,1623.0,912.0,711.0,1.2808988764044944,0
1,0,2479.0,1338.0,1141.0,1.1716287215411558,0
2,0,349.0,161.0,188.0,0.8518518518518519,0
2,0,4776.0,2530.0,2246.0,1.1259457053849578,0
2,0,2081.0,1364.0,717.0,1.8997214484679665,0
2,0,3822.0,2045.0,1777.0,1.1501687289088864,0
1,0,2514.0,1324.0,1190.0,1.1116708648194795,0
2,0,3321.0,1785.0,1536.0,1.1613532856213402,0
2,0,2178.0,1204.0,974.0,1.2348717948717949,0
1,0,728.0,230.0,498.0,0.46092184368737477,0
1,0,639.0,254.0,385.0,0.6580310880829016,0
1,0,1081.0,586.0,495.0,1.1814516129032258,0
1,0,414.0,193.0,221.0,0.8693693693693694,0
1,0,1216.0,651.0,565.0,1.1501766784452296,0
2,0,701.0,290.0,411.0,0.7038834951456311,0
1,0,519.0,333.0,186.0,1.7807486631016043,0
1,0,3037.0,1557.0,1480.0,1.051316677920324,0
1,0,5730.0,2909.0,2821.0,1.0308291991495393,0
2,0,116.0,66.0,50.0,1.2941176470588236,0
2,0,689.0,421.0,268.0,1.5650557620817844,0
2,0,5479.0,2875.0,2604.0,1.1036468330134357,0
1,0,2009.0,1118.0,891.0,1.2533632286995515,0
1,0,653.0,332.0,321.0,1.031055900621118,0
2,0,1862.0,949.0,913.0,1.038293216630197,0
1,0,372.0,276.0,96.0,2.845360824742268,0
1,0,1353.0,889.0,463.0,1.915948275862069,0
1,0,103.0,48.0,55.0,0.8571428571428571,0
1,0,2920.0,1555.0,1365.0,1.138360175695461,0
2,0,3800.0,2149.0,1651.0,1.3008474576271187,0
1,0,1133.0,448.0,685.0,0.6530612244897959,0
1,0,3607.0,1886.0,1721.0,1.0952380952380953,0
1,0,110.0,60.0,50.0,1.1764705882352942,0
2,0,966.0,310.0,656.0,0.471841704718417,0
2,0,633.0,244.0,389.0,0.6256410256410256,0
1,0,978.0,364.0,614.0,0.591869918699187,0
1,0,30.0,15.0,15.0,0.9375,0
1,0,818.0,280.0,538.0,0.5194805194805194,0
2,0,4371.0,2459.0,1912.0,1.2854155776267642,0
2,0,1085.0,649.0,436.0,1.4851258581235698,0
1,0,746.0,238.0,508.0,0.4675834970530452,0
1,0,182.0,77.0,105.0,0.7264150943396226,0
2,0,2914.0,1511.0,1403.0,1.0762108262108263,0
1,0,1544.0,829.0,715.0,1.1578212290502794,0
1,0,2795.0,1662.0,1133.0,1.4656084656084656,0
1,0,3452.0,1811.0,1641.0,1.1029232643118148,0
2,0,1696.0,1101.0,595.0,1.8473154362416107,0
2,0,5397.0,2845.0,2552.0,1.1143752448100275,0
2,0,643.0,280.0,363.0,0.7692307692307693,0
1,0,1072.0,577.0,495.0,1.1633064516129032,0
2,0,305.0,160.0,145.0,1.095890410958904,0
2,0,322.0,222.0,100.0,2.198019801980198,0
1,0,196.0,150.0,46.0,3.1914893617021276,0
1,0,565.0,372.0,193.0,1.9175257731958764,0
2,0,3430.0,1974.0,1456.0,1.3548387096774193,0
1,0,2106.0,1338.0,768.0,1.7399219765929779,0
1,0,1998.0,1285.0,713.0,1.7997198879551821,0
1,0,3484.0,1799.0,1685.0,1.0670225385527876,0
1,0,2589.0,1404.0,1185.0,1.1838111298482294,0
2,0,700.0,357.0,343.0,1.0377906976744187,0
2,0,157.0,73.0,84.0,0.8588235294117647,0
1,0,73.0,38.0,35.0,1.0555555555555556,0
1,0,204.0,94.0,110.0,0.8468468468468469,0
1,0,628.0,242.0,386.0,0.6253229974160207,0
1,0,1047.0,347.0,700.0,0.4950071326676177,0
1,0,2487.0,1259.0,1227.0,1.025244299674267,0
2,0,4264.0,2394.0,1870.0,1.2795296632816675,0
1,0,626.0,246.0,380.0,0.6456692913385826,0
1,0,738.0,235.0,503.0,0.4662698412698413,0
1,0,3451.0,1856.0,1595.0,1.162907268170426,0
1,0,1545.0,884.0,661.0,1.3353474320241692,0
1,0,3678.0,2095.0,1583.0,1.3226010101010102,0
1,0,397.0,157.0,240.0,0.6514522821576764,0
1,0,554.0,204.0,350.0,0.5811965811965812,0
2,0,233.0,115.0,118.0,0.9663865546218487,0
2,0,2750.0,1639.0,1111.0,1.4739208633093526,0
1,0,709.0,473.0,236.0,1.9957805907172996,0
1,0,3553.0,1908.0,1645.0,1.1591737545565006,0
2,0,5406.0,2752.0,2654.0,1.0365348399246703,0
1,0,3216.0,1651.0,1565.0,1.054278416347382,0
1,0,1610.0,909.0,701.0,1.294871794871795,0
1,0,412.0,268.0,144.0,1.8482758620689654,0
2,0,3795.0,2149.0,1646.0,1.304796599878567,0
2,0,66.0,33.0,33.0,0.9705882352941176,0
1,0,1932.0,988.0,944.0,1.0455026455026455,0
1,0,646.0,216.0,430.0,0.5011600928074246,0
2,0,2137.0,1126.0,1011.0,1.1126482213438735,0
2,0,6502.0,3420.0,3082.0,1.1093091144988647,0
2,0,702.0,391.0,311.0,1.2532051282051282,0
1,0,336.0,129.0,207.0,0.6201923076923077,0
1,0,2698.0,1448.0,1250.0,1.1574740207833734,0
1,0,961.0,676.0,285.0,2.3636363636363638,0
1,0,2575.0,1355.0,1220.0,1.1097461097461097,0
1,0,274.0,169.0,105.0,1.5943396226415094,0
2,0,5694.0,2975.0,2719.0,1.09375,0
1,0,755.0,242.0,513.0,0.4708171206225681,0
1,0,5102.0,2687.0,2415.0,1.1121688741721854,0
1,0,388.0,256.0,132.0,1.9248120300751879,0
2,0,4305.0,2419.0,1886.0,1.2819289878113407,0
2,0,4733.0,2442.0,2291.0,1.0654450261780104,0
1,0,1054.0,665.0,389.0,1.705128205128205,0
1,0,3315.0,1749.0,1566.0,1.1161455009572432,0
2,0,603.0,312.0,291.0,1.0684931506849316,0
1,0,6381.0,3356.0,3025.0,1.1090548578982156,0
1,0,1504.0,526.0,978.0,0.5372829417773238,0
2,0,2932.0,1521.0,1411.0,1.0771954674220963,0
2,0,155.0,89.0,66.0,1.328358208955224,0
1,0,1157.0,686.0,471.0,1.4533898305084745,0
2,0,53.0,35.0,18.0,1.8421052631578947,0
1,0,2470.0,1305.0,1165.0,1.1192109777015438,0
1,0,4570.0,2349.0,2221.0,1.0571557155715572,0
1,0,2434.0,1496.0,938.0,1.5931842385516506,0
1,0,4472.0,2301.0,2171.0,1.0593922651933703,0
1,0,23.0,14.0,9.0,1.4,0
1,0,3434.0,1976.0,1458.0,1.3543522960932146,0
2,0,1985.0,1061.0,924.0,1.147027027027027,0
1,0,2136.0,1126.0,1010.0,1.1137487636003955,0
2,0,5263.0,2785.0,2478.0,1.1234368697055264,0
1,0,865.0,485.0,380.0,1.272965879265092,0
2,0,1168.0,415.0,753.0,0.5503978779840849,0
2,0,1231.0,455.0,776.0,0.5855855855855856,0
2,0,308.0,145.0,163.0,0.8841463414634146,0
1,0,1903.0,1083.0,819.0,1.3207317073170732,0
1,0,2593.0,1575.0,1018.0,1.5456329735034346,0
1,0,229.0,124.0,105.0,1.169811320754717,0
2,0,1407.0,761.0,646.0,1.1761978361669243,0
1,0,3257.0,1716.0,1541.0,1.11284046692607,0
1,0,3258.0,1717.0,1541.0,1.1134889753566797,0
1,0,1836.0,1223.0,613.0,1.99185667752443,0
1,0,2880.0,1535.0,1345.0,1.1404160475482912,0
2,0,3946.0,2047.0,1899.0,1.0773684210526315,0
2,0,1258.0,729.0,529.0,1.3754716981132076,0
1,0,454.0,154.0,300.0,0.5116279069767442,0
2,0,3207.0,1646.0,1561.0,1.0537772087067863,0
2,0,5109.0,2690.0,2419.0,1.1115702479338843,0
1,0,546.0,199.0,347.0,0.5718390804597702,0
2,0,5031.0,2650.0,2381.0,1.112510495382032,0
1,0,1147.0,738.0,409.0,1.8,0
2,0,2291.0,1245.0,1046.0,1.189111747851003,0
1,0,2159.0,1184.0,975.0,1.2131147540983607,0
2,0,592.0,385.0,207.0,1.8509615384615385,0
2,0,125.0,81.0,44.0,1.8,0
1,0,268.0,143.0,125.0,1.1349206349206349,0
2,0,44.0,36.0,8.0,4.0,0
2,0,4044.0,2284.0,1760.0,1.2969903463940942,0
1,0,883.0,428.0,455.0,0.9385964912280702,0
2,0,215.0,139.0,76.0,1.8051948051948052,0
1,0,971.0,681.0,290.0,2.3402061855670104,0
1,0,3104.0,1659.0,1445.0,1.1473029045643153,0
1,0,4635.0,2384.0,2251.0,1.058614564831261,0
2,0,1961.0,1269.0,692.0,1.8311688311688312,0
1,0,980.0,685.0,295.0,2.314189189189189,0
2,0,1146.0,768.0,378.0,2.0263852242744065,0
1,0,2573.0,1353.0,1220.0,1.1081081081081081,0
1,0,3187.0,1702.0,1485.0,1.14535666218035,0
1,0,378.0,150.0,228.0,0.6550218340611353,0
1,0,2400.0,1270.0,1130.0,1.1229000884173297,0
2,0,773.0,377.0,396.0,0.9496221662468514,0
2,0,850.0,534.0,316.0,1.6845425867507886,0
2,0,443.0,188.0,255.0,0.734375,0
2,0,1610.0,866.0,744.0,1.1624161073825503,0
2,0,172.0,98.0,74.0,1.3066666666666666,0
1,0,2783.0,1488.0,1295.0,1.1481481481481481,0
1,0,6149.0,3128.0,3021.0,1.0350761085373925,0
1,0,3397.0,1954.0,1443.0,1.353185595567867,0
2,0,2864.0,1525.0,1339.0,1.1380597014925373,0
1,0,741.0,311.0,430.0,0.7215777262180975,0
2,0,4744.0,2510.0,2234.0,1.1230425055928412,0
1,0,4597.0,2432.0,2165.0,1.1228070175438596,0
1,0,1987.0,1319.0,668.0,1.9715994020926757,0
2,0,192.0,95.0,97.0,0.9693877551020408,0
2,0,5643.0,2955.0,2688.0,1.0989215321680923,0
2,0,2169.0,1199.0,970.0,1.23480947476828,0
1,0,733.0,290.0,443.0,0.6531531531531531,0
1,0,670.0,440.0,230.0,1.9047619047619047,0
1,0,94.0,64.0,30.0,2.064516129032258,0
2,0,1364.0,641.0,723.0,0.8853591160220995,0
1,0,765.0,325.0,440.0,0.7369614512471655,0
1,0,1163.0,413.0,750.0,0.5499334221038615,0
1,0,5255.0,2694.0,2561.0,1.0515222482435598,0
2,0,1588.0,856.0,732.0,1.1678035470668486,0
2,0,3144.0,1616.0,1528.0,1.0568999345977763,0
1,0,667.0,341.0,326.0,1.0428134556574924,0
2,0,1527.0,982.0,544.0,1.801834862385321,0
1,0,489.0,172.0,317.0,0.5408805031446541,0
1,0,1126.0,766.0,360.0,2.1218836565096955,0
2,0,1538.0,826.0,712.0,1.1584852734922861,0
1,0,4636.0,2456.0,2180.0,1.1260889500229252,0
1,0,1947.0,1299.0,648.0,2.0015408320493067,0
2,0,1713.0,1169.0,544.0,2.144954128440367,0
1,0,2645.0,1597.0,1048.0,1.5224022878932317,0
2,0,3310.0,1744.0,1566.0,1.1129546904913847,0
1,0,171.0,76.0,95.0,0.7916666666666666,0
2,0,1336.0,877.0,458.0,1.9106753812636166,0
1,0,3449.0,1808.0,1641.0,1.1010962241169306,0
1,0,917.0,343.0,574.0,0.5965217391304348,0
1,0,3170.0,1630.0,1540.0,1.0577547047371836,0
1,0,108.0,58.0,50.0,1.1372549019607843,0
2,0,2639.0,1399.0,1240.0,1.1273166800966963,0
2,0,2034.0,1129.0,905.0,1.2461368653421634,0
1,0,468.0,317.0,151.0,2.085526315789474,0
2,0,171.0,130.0,41.0,3.0952380952380953,0
2,0,188.0,124.0,64.0,1.9076923076923078,0
2,0,3100.0,1591.0,1509.0,1.0536423841059603,0
1,0,2321.0,1188.0,1132.0,1.0485436893203883,0
2,0,1400.0,804.0,596.0,1.3467336683417086,0
1,0,4961.0,2621.0,2340.0,1.1196070055531824,0
2,0,147.0,101.0,46.0,2.148936170212766,0
2,0,1025.0,400.0,625.0,0.6389776357827476,0
1,0,2942.0,1567.0,1375.0,1.1388081395348837,0
2,0,2365.0,1284.0,1081.0,1.1866913123844731,0
2,0,2859.0,1699.0,1160.0,1.463393626184324,0
1,0,1077.0,734.0,343.0,2.133720930232558,0
1,0,3314.0,1748.0,1566.0,1.1155073388640715,0
2,0,3047.0,1784.0,1263.0,1.4113924050632911,0
2,0,3639.0,2079.0,1560.0,1.3318385650224216,0
1,0,6192.0,3262.0,2930.0,1.1129307403616513,0
2,0,683.0,459.0,224.0,2.04,0
1,0,1653.0,655.0,998.0,0.6556556556556556,0
2,0,1644.0,919.0,725.0,1.265840220385675,0
1,0,4935.0,2717.0,2218.0,1.2244254168544388,0
2,0,1819.0,971.0,848.0,1.143698468786808,0
1,0,399.0,209.0,190.0,1.094240837696335,0
2,0,1475.0,991.0,484.0,2.043298969072165,0
1,0,1491.0,707.0,784.0,0.9006369426751593,0
2,0,1705.0,944.0,761.0,1.2388451443569555,0
2,0,581.0,245.0,336.0,0.7270029673590505,0
2,0,599.0,390.0,209.0,1.8571428571428572,0
2,0,1687.0,1082.0,605.0,1.7854785478547854,0
2,0,1936.0,1259.0,677.0,1.8569321533923304,0
1,0,28.0,28.0,0.0,28.0,0
1,0,225.0,85.0,140.0,0.6028368794326241,0
1,0,5182.0,2661.0,2521.0,1.0551149881046789,0
1,0,1592.0,569.0,1023.0,0.5556640625,0
1,0,176.0,96.0,80.0,1.1851851851851851,0
1,0,2011.0,1293.0,718.0,1.7983310152990264,0
1,0,2566.0,1391.0,1175.0,1.1828231292517006,0
1,0,3736.0,1940.0,1796.0,1.0795770728992766,0
1,0,21.0,11.0,10.0,1.0,0
2,0,6821.0,3570.0,3251.0,1.0977859778597785,0
1,0,4606.0,2583.0,2023.0,1.276185770750988,0
2,0,3960.0,2100.0,1860.0,1.1284255776464267,0
2,0,2269.0,1474.0,795.0,1.8517587939698492,0
1,0,485.0,324.0,161.0,2.0,0
1,0,2167.0,1414.0,753.0,1.8753315649867375,0
2,0,2153.0,1180.0,973.0,1.211498973305955,0
1,0,1548.0,989.0,558.0,1.7692307692307692,0
1,0,686.0,281.0,405.0,0.6921182266009852,0
2,0,717.0,265.0,452.0,0.5849889624724062,0
2,0,6190.0,3147.0,3043.0,1.0338370565045991,0
1,0,95.0,70.0,25.0,2.6923076923076925,0
1,0,2876.0,1531.0,1345.0,1.137444279346211,0
1,0,2534.0,1379.0,1155.0,1.1929065743944636,0
2,0,53.0,44.0,9.0,4.4,0
1,0,3827.0,2164.0,1663.0,1.3004807692307692,0
1,0,2565.0,1350.0,1215.0,1.1101973684210527,0
2,0,142.0,74.0,68.0,1.0724637681159421,0
2,0,4023.0,2082.0,1941.0,1.0720906282183316,0
1,0,521.0,286.0,235.0,1.2118644067796611,0
2,0,538.0,205.0,333.0,0.6137724550898204,0
1,0,3443.0,1853.0,1590.0,1.1646763042111878,0
2,0,902.0,333.0,569.0,0.5842105263157895,0
1,0,625.0,381.0,244.0,1.5551020408163265,0
2,0,5037.0,2597.0,2440.0,1.0639082343301924,0
2,0,4591.0,2430.0,2161.0,1.1239592969472711,0
1,0,715.0,281.0,434.0,0.6459770114942529,0
1,0,3042.0,1591.0,1451.0,1.0957300275482094,0
1,0,3846.0,2173.0,1673.0,1.2980884109916369,0
1,0,5058.0,2663.0,2395.0,1.1114357262103507,0
2,0,1887.0,1011.0,876.0,1.152793614595211,0
2,0,3276.0,1681.0,1595.0,1.0532581453634084,0
1,0,1367.0,786.0,581.0,1.3505154639175259,0
2,0,674.0,454.0,220.0,2.0542986425339365,0
1,0,2696.0,1446.0,1250.0,1.1558752997601918,0
2,0,631.0,411.0,220.0,1.8597285067873304,0
2,0,3684.0,2099.0,1585.0,1.3234552332912988,0
1,0,18.0,8.0,10.0,0.7272727272727273,0
2,0,1881.0,1239.0,642.0,1.926905132192846,0
1,0,4008.0,2260.0,1748.0,1.2921669525443111,0
1,0,133.0,63.0,70.0,0.8873239436619719,0
2,0,3081.0,1645.0,1436.0,1.1447459986082116,0
1,0,4655.0,2607.0,2048.0,1.2723279648609078,0
1,0,3964.0,2236.0,1728.0,1.2932330827067668,0
2,0,1579.0,610.0,969.0,0.6288659793814433,0
1,0,492.0,334.0,158.0,2.10062893081761,0
1,0,1997.0,1324.0,673.0,1.9643916913946589,0
2,0,543.0,301.0,242.0,1.2386831275720165,0
2,0,1952.0,1046.0,906.0,1.153252480705623,0
2,0,3796.0,2149.0,1647.0,1.304004854368932,0
2,0,1082.0,420.0,662.0,0.6334841628959276,0
2,0,3562.0,1910.0,1652.0,1.1554748941318815,0
2,0,588.0,419.0,169.0,2.4647058823529413,0
2,0,422.0,135.0,287.0,0.46875,0
1,0,2797.0,1452.0,1345.0,1.0787518573551262,0
1,0,6114.0,3113.0,3001.0,1.0369753497668222,0
2,0,93.0,62.0,31.0,1.9375,0
1,0,5776.0,3021.0,2755.0,1.0961538461538463,0
2,0,3336.0,1919.0,1417.0,1.353314527503526,0
2,0,1538.0,1021.0,517.0,1.971042471042471,0
1,0,2210.0,1219.0,991.0,1.2288306451612903,0
2,0,1724.0,921.0,803.0,1.1455223880597014,0
1,0,620.0,319.0,301.0,1.0562913907284768,0
1,0,262.0,162.0,100.0,1.603960396039604,0
1,0,15.0,10.0,5.0,1.6666666666666667,0
1,0,967.0,591.0,376.0,1.5676392572944298,0
2,0,1214.0,480.0,734.0,0.6530612244897959,0
2,0,2641.0,1594.0,1047.0,1.5209923664122138,0
2,0,1091.0,654.0,437.0,1.4931506849315068,0
1,0,940.0,345.0,595.0,0.5788590604026845,0
2,0,563.0,209.0,354.0,0.5887323943661972,0
1,0,1913.0,1250.0,663.0,1.8825301204819278,0
2,0,6136.0,3230.0,2906.0,1.1111111111111112,0
2,0,4143.0,2137.0,2006.0,1.064773293472845,0
1,0,1086.0,412.0,674.0,0.6103703703703703,0
1,0,2780.0,1445.0,1335.0,1.0815868263473054,0
2,0,2680.0,1396.0,1284.0,1.0863813229571984,0
1,0,6095.0,3205.0,2890.0,1.1086129367001039,0
2,0,3535.0,1857.0,1678.0,1.106015485407981,0
1,0,653.0,448.0,205.0,2.174757281553398,0
1,0,3186.0,1701.0,1485.0,1.1446837146702558,0
1,0,4578.0,2423.0,2155.0,1.1238404452690167,0
2,0,3012.0,1551.0,1461.0,1.060875512995896,0
2,0,725.0,484.0,241.0,2.0,0
2,0,732.0,484.0,248.0,1.9437751004016064,0
1,0,1546.0,831.0,715.0,1.160614525139665,0
1,0,5700.0,2980.0,2720.0,1.0951855935317898,0
2,0,1652.0,924.0,728.0,1.2674897119341564,0
2,0,3421.0,1756.0,1665.0,1.0540216086434573,0
2,0,644.0,255.0,389.0,0.6538461538461539,0
2,0,2328.0,1192.0,1135.0,1.0492957746478873,0
1,0,5012.0,2642.0,2370.0,1.1142977646562633,0
1,0,732.0,469.0,263.0,1.7765151515151516,0
1,0,496.0,191.0,305.0,0.6241830065359477,0
2,0,1069.0,729.0,340.0,2.1378299120234603,0
2,0,759.0,387.0,372.0,1.0375335120643432,0
2,0,1169.0,626.0,543.0,1.150735294117647,0
2,0,1527.0,855.0,672.0,1.2704309063893016,0
1,0,1181.0,801.0,380.0,2.1023622047244093,0
1,0,3745.0,1944.0,1801.0,1.0788013318534961,0
2,0,690.0,421.0,269.0,1.5592592592592593,0
1,0,69.0,29.0,40.0,0.7073170731707317,0
2,0,658.0,401.0,257.0,1.554263565891473,0
2,0,950.0,355.0,595.0,0.5956375838926175,0
1,0,1623.0,913.0,710.0,1.2841068917018283,0
1,0,2891.0,1536.0,1355.0,1.1327433628318584,0
2,0,3278.0,1729.0,1549.0,1.115483870967742,0
2,0,92.0,61.0,31.0,1.90625,0
3,1,9.0,0.0,0.0,0.0,0
2,0,5378.0,2835.0,2543.0,1.1143867924528301,0
1,0,7.0,7.0,0.0,7.0,0
2,0,3815.0,1987.0,1828.0,1.086386003280481,0
2,0,2650.0,1599.0,1051.0,1.5199619771863118,0
1,0,2772.0,1482.0,1290.0,1.1479473276529821,0
1,0,957.0,357.0,600.0,0.5940099833610649,0
2,0,5133.0,2637.0,2496.0,1.0560672807368843,0
2,0,1831.0,976.0,855.0,1.1401869158878504,0
1,0,3096.0,1651.0,1445.0,1.1417704011065006,0
1,0,743.0,475.0,268.0,1.7657992565055762,0
2,0,3675.0,2094.0,1581.0,1.3236409608091024,0
1,0,3770.0,1959.0,1811.0,1.0811258278145695,0
1,0,5982.0,3137.0,2845.0,1.1022487702037949,0
1,0,1673.0,932.0,741.0,1.256064690026954,0
1,0,5256.0,2781.0,2475.0,1.1231825525040389,0
